district_code,district_name,fiscal_year,transfers_in
4572,Murray,2020,0.0
4572,Murray,2021,0.0
4572,Murray,2022,0.0
4572,Murray,2023,0.0
4572,Murray,2024,0
4581,Muscatine,2017,0.0
4581,Muscatine,2018,0.0
4581,Muscatine,2019,0.0
4581,Muscatine,2020,0.0
4581,Muscatine,2021,0.0
4581,Muscatine,2022,0.0
4581,Muscatine,2023,0.0
4581,Muscatine,2024,0
4599,Nashua-Plainfield,2017,0.0
4599,Nashua-Plainfield,2018,0.0
4599,Nashua-Plainfield,2019,0.0
4599,Nashua-Plainfield,2020,0.0
4599,Nashua-Plainfield,2021,0.0
4599,Nashua-Plainfield,2022,59208.07
4599,Nashua-Plainfield,2023,29617.14
4599,Nashua-Plainfield,2024,0
4617,Nevada,2017,0.0
4617,Nevada,2018,0.0
4617,Nevada,2019,0.0
4617,Nevada,2020,0.0
4617,Nevada,2021,0.0
4617,Nevada,2022,25000.0
4617,Nevada,2023,0.0
4617,Nevada,2024,0
4644,Newell-Fonda,2017,0.0
4644,Newell-Fonda,2018,0.0
4644,Newell-Fonda,2019,0.0
4644,Newell-Fonda,2020,0.0
4644,Newell-Fonda,2021,0.0
4644,Newell-Fonda,2022,0.0
4644,Newell-Fonda,2023,0.0
4644,Newell-Fonda,2024,0
4662,New Hampton,2017,0.0
4662,New Hampton,2018,0.0
4662,New Hampton,2019,0.0
4662,New Hampton,2020,0.0
4662,New Hampton,2021,0.0
4662,New Hampton,2022,0.0
4662,New Hampton,2023,0.0
4662,New Hampton,2024,0
4689,New London,2017,0.0
4689,New London,2018,0.0
4689,New London,2019,0.0
4689,New London,2020,0.0
4689,New London,2021,0.0
4689,New London,2022,0.0
4689,New London,2023,0.0
4689,New London,2024,0
4725,Newton,2017,0.0
4725,Newton,2018,0.0
4725,Newton,2019,0.0
4725,Newton,2020,0.0
4725,Newton,2021,0.0
4725,Newton,2022,0.0
4725,Newton,2023,0.0
4725,Newton,2024,0
4772,Central Springs,2017,0.0
4772,Central Springs,2018,0.0
4772,Central Springs,2019,0.0
4772,Central Springs,2020,0.0
4772,Central Springs,2021,0.0
4772,Central Springs,2022,0.0
4772,Central Springs,2023,0.0
4772,Central Springs,2024,0
4773,Northeast,2017,0.0
4773,Northeast,2018,0.0
4773,Northeast,2019,0.0
4773,Northeast,2020,0.0
4773,Northeast,2021,3656.71
4773,Northeast,2022,0.0
4773,Northeast,2023,0.0
4773,Northeast,2024,0
4774,North Fayette Valley,2017,0.0
4774,North Fayette Valley,2018,0.0
4774,North Fayette Valley,2019,0.0
4774,North Fayette Valley,2020,0.0
4774,North Fayette Valley,2021,0.0
4774,North Fayette Valley,2022,20000.0
4774,North Fayette Valley,2023,11325.35
4774,North Fayette Valley,2024,8894
4775,Northeast Hamilton,2017,0.0
4775,Northeast Hamilton,2018,0.0
4776,North Mahaska,2017,0.0
4776,North Mahaska,2018,0.0
4776,North Mahaska,2019,0.0
4776,North Mahaska,2020,0.0
4776,North Mahaska,2021,0.0
4776,North Mahaska,2022,0.0
4776,North Mahaska,2023,0.0
4776,North Mahaska,2024,0
4777,North Linn,2017,0.0
4777,North Linn,2018,0.0
4777,North Linn,2019,0.0
4777,North Linn,2020,0.0
4777,North Linn,2021,0.0
4777,North Linn,2022,0.0
4777,North Linn,2023,0.0
4777,North Linn,2024,2948.1
4778,North Kossuth,2017,0.0
4778,North Kossuth,2018,0.0
4778,North Kossuth,2019,0.0
4778,North Kossuth,2020,0.0
4778,North Kossuth,2021,0.0
4778,North Kossuth,2022,0.0
4778,North Kossuth,2023,0.0
4778,North Kossuth,2024,0
4779,North Polk,2017,0.0
4779,North Polk,2018,0.0
4779,North Polk,2019,0.0
4779,North Polk,2020,0.0
4779,North Polk,2021,0.0
4779,North Polk,2022,10000.0
4779,North Polk,2023,10000.0
4779,North Polk,2024,10000
4784,North Scott,2017,25000.0
4784,North Scott,2018,0.0
4784,North Scott,2019,25000.0
4784,North Scott,2020,5000.0
4784,North Scott,2021,24889.73
4784,North Scott,2022,25000.0
4784,North Scott,2023,25000.0
4784,North Scott,2024,30882.61
4785,North Tama,2017,0.0
4785,North Tama,2018,0.0
4785,North Tama,2019,0.0
4785,North Tama,2020,27320.48
4785,North Tama,2021,0.0
4785,North Tama,2022,17371.54
4785,North Tama,2023,0.0
4785,North Tama,2024,0
4787,North Winneshiek,2017,0.0
4787,North Winneshiek,2018,0.0
4788,Northwood-Kensett,2017,0.0
4788,Northwood-Kensett,2018,0.0
4788,Northwood-Kensett,2019,0.0
4788,Northwood-Kensett,2020,0.0
4788,Northwood-Kensett,2021,0.0
4788,Northwood-Kensett,2022,0.0
4788,Northwood-Kensett,2023,0.0
4788,Northwood-Kensett,2024,0
4797,Norwalk,2017,0.0
4797,Norwalk,2018,0.0
4797,Norwalk,2019,3205.47
4797,Norwalk,2020,527.0
4797,Norwalk,2021,0.0
4797,Norwalk,2022,0.0
4797,Norwalk,2023,0.0
4797,Norwalk,2024,0
4824,Riverside,2017,0.0
4824,Riverside,2018,0.0
4824,Riverside,2019,0.0
4824,Riverside,2020,0.0
4824,Riverside,2021,0.0
4824,Riverside,2022,0.0
4824,Riverside,2023,0.0
4860,Odebolt Arthur Battle Creek Ida Grove,2017,0.0
4860,Odebolt Arthur Battle Creek Ida Grove,2018,0.0
4860,Odebolt Arthur Battle Creek Ida Grove,2019,0.0
4860,Odebolt Arthur Battle Creek Ida Grove,2020,0.0
4860,Odebolt Arthur Battle Creek Ida Grove,2021,0.0
4860,Odebolt Arthur Battle Creek Ida Grove,2022,0.0
4860,Odebolt Arthur Battle Creek Ida Grove,2023,0.0
4860,Odebolt Arthur Battle Creek Ida Grove,2024,0
4869,Oelwein,2017,0.0
4869,Oelwein,2018,10.0
4869,Oelwein,2019,0.0
4869,Oelwein,2020,0.0
4869,Oelwein,2021,0.0
4869,Oelwein,2022,40000.0
4869,Oelwein,2023,17093.02
4869,Oelwein,2024,40
4878,Ogden,2017,0.0
4878,Ogden,2018,0.0
4878,Ogden,2019,0.0
4878,Ogden,2020,4000.0
4878,Ogden,2021,5000.0
4878,Ogden,2022,5000.0
4878,Ogden,2023,5000.0
4878,Ogden,2024,5000
4890,Okoboji,2017,157.0
4890,Okoboji,2018,0.0
4890,Okoboji,2019,0.0
4890,Okoboji,2020,0.0
4890,Okoboji,2021,0.0
4890,Okoboji,2022,0.0
4890,Okoboji,2023,0.0
4890,Okoboji,2024,0
4905,Olin,2017,0.0
4905,Olin,2018,0.0
4905,Olin,2019,0.0
4905,Olin,2020,0.0
4905,Olin,2021,0.0
4905,Olin,2022,0.0
4905,Olin,2023,0.0
4905,Olin,2024,0
4978,Orient-Macksburg,2017,3751.0
4978,Orient-Macksburg,2018,0.0
4978,Orient-Macksburg,2019,0.0
4978,Orient-Macksburg,2020,0.0
4978,Orient-Macksburg,2021,0.0
4978,Orient-Macksburg,2022,0.0
4978,Orient-Macksburg,2023,7260.0
4978,Orient-Macksburg,2024,0
4995,Osage,2017,0.0
4995,Osage,2018,0.0
4995,Osage,2019,0.0
4995,Osage,2020,0.0
4995,Osage,2021,0.0
4995,Osage,2022,0.0
4995,Osage,2023,0.0
4995,Osage,2024,0
5013,Oskaloosa,2017,0.0
5013,Oskaloosa,2018,0.0
5013,Oskaloosa,2019,0.0
5013,Oskaloosa,2020,0.0
5013,Oskaloosa,2021,0.0
5013,Oskaloosa,2022,0.0
5013,Oskaloosa,2023,0.0
5013,Oskaloosa,2024,0
5049,Ottumwa,2017,0.0
5049,Ottumwa,2018,0.0
5049,Ottumwa,2019,8500.0
5049,Ottumwa,2020,15500.0
5049,Ottumwa,2021,15575.11
5049,Ottumwa,2022,17709.1
5049,Ottumwa,2023,20000.0
5049,Ottumwa,2024,20000
5121,Panorama,2017,0.0
5121,Panorama,2018,0.0
5121,Panorama,2019,0.0
5121,Panorama,2020,0.0
5121,Panorama,2021,0.0
5121,Panorama,2022,0.0
5121,Panorama,2023,0.0
5121,Panorama,2024,0
5139,Paton-Churdan,2017,0.0
5139,Paton-Churdan,2018,0.0
5139,Paton-Churdan,2019,0.0
5139,Paton-Churdan,2020,0.0
5139,Paton-Churdan,2021,0.0
5139,Paton-Churdan,2022,15180.0
5139,Paton-Churdan,2023,0.0
5139,Paton-Churdan,2024,0
5157,South O'Brien,2017,0.0
5157,South O'Brien,2018,0.0
5157,South O'Brien,2019,0.0
5157,South O'Brien,2020,0.0
5157,South O'Brien,2021,0.0
5157,South O'Brien,2022,0.0
5157,South O'Brien,2023,7883.58
5160,,2024,24245.97
5163,Pekin,2017,0.0
5163,Pekin,2018,0.0
5163,Pekin,2019,0.0
5163,Pekin,2020,0.0
5163,Pekin,2021,0.0
5163,Pekin,2022,0.0
5163,Pekin,2023,0.0
5163,Pekin,2024,0
5166,Pella,2017,0.0
5166,Pella,2018,0.0
5166,Pella,2019,0.0
5166,Pella,2020,0.0
5166,Pella,2021,40000.0
5166,Pella,2022,0.0
5166,Pella,2023,0.0
5166,Pella,2024,0
5184,Perry,2017,9036.0
5184,Perry,2018,9687.0
5184,Perry,2019,9481.43
5184,Perry,2020,10000.0
5184,Perry,2021,9404.88
5184,Perry,2022,8282.75
5184,Perry,2023,11257.38
5184,Perry,2024,13512.64
5250,Pleasant Valley,2017,6528.0
5250,Pleasant Valley,2018,12745.0
5250,Pleasant Valley,2019,21925.87
5250,Pleasant Valley,2020,15570.89
5250,Pleasant Valley,2021,22272.58
5250,Pleasant Valley,2022,19500.56
5250,Pleasant Valley,2023,23861.3
5250,Pleasant Valley,2024,36982.45
5256,Pleasantville,2017,30.0
5256,Pleasantville,2018,0.0
5256,Pleasantville,2019,0.0
5256,Pleasantville,2020,0.0
5256,Pleasantville,2021,0.0
5256,Pleasantville,2022,0.0
5256,Pleasantville,2023,0.0
5256,Pleasantville,2024,0
5283,Pocahontas Area,2017,0.0
5283,Pocahontas Area,2018,0.0
5283,Pocahontas Area,2019,0.0
5283,Pocahontas Area,2020,0.0
5283,Pocahontas Area,2021,0.0
5283,Pocahontas Area,2022,0.0
5283,Pocahontas Area,2023,0.0
5283,Pocahontas Area,2024,0
5310,Postville,2017,2097.0
5310,Postville,2018,5842.0
5310,Postville,2019,5695.2
5310,Postville,2020,4239.15
5310,Postville,2021,17701.99
5310,Postville,2022,2169.48
5310,Postville,2023,7712.38
5310,Postville,2024,7010.84
5319,PCM,2017,0.0
5319,PCM,2018,1288.0
5319,PCM,2019,8565.14
5319,PCM,2020,4803.4
5319,PCM,2021,0.0
5319,PCM,2022,0.0
5319,PCM,2023,0.0
5323,Prairie Valley,2017,0.0
5323,Prairie Valley,2018,0.0
5323,Prairie Valley,2019,0.0
5323,Prairie Valley,2020,0.0
5323,Prairie Valley,2021,0.0
5323,Prairie Valley,2022,0.0
5328,Prescott,2017,0.0
5329,Prescott,2017,0.0
5341,Prescott,2017,0.0
5353,Prescott,2017,0.0
5365,Prescott,2017,0.0
5377,Prescott,2017,0.0
5389,Prescott,2017,0.0
5401,Prescott,2017,0.0
5413,Prescott,2017,0.0
5425,Prescott,2017,0.0
5437,Prescott,2017,0.0
5449,Prescott,2017,0.0
5461,Prescott,2017,0.0
5463,Red Oak,2017,0.0
5463,Red Oak,2018,0.0
5463,Red Oak,2019,0.0
5463,Red Oak,2020,0.0
5463,Red Oak,2021,0.0
5463,Red Oak,2022,0.0
5463,Red Oak,2023,6512.4
5463,Red Oak,2024,11406.11
5473,Prescott,2017,0.0
5485,Prescott,2017,0.0
5486,Remsen-Union,2017,0.0
5486,Remsen-Union,2018,0.0
5486,Remsen-Union,2019,0.0
5486,Remsen-Union,2020,0.0
5486,Remsen-Union,2021,0.0
5486,Remsen-Union,2022,0.0
5486,Remsen-Union,2023,0.0
5486,Remsen-Union,2024,0
5497,Prescott,2017,0.0
5508,Riceville,2017,0.0
5508,Riceville,2018,0.0
5508,Riceville,2019,0.0
5508,Riceville,2020,0.0
5508,Riceville,2021,0.0
5508,Riceville,2022,0.0
5508,Riceville,2023,0.0
5508,Riceville,2024,0
5509,Prescott,2017,0.0
5510,Prescott,2024,0
5521,Prescott,2017,0.0
5533,Prescott,2017,0.0
5545,Prescott,2017,0.0
5607,Rock Valley,2017,0.0
5607,Rock Valley,2018,10487.0
5607,Rock Valley,2019,0.0
5607,Rock Valley,2020,0.0
5607,Rock Valley,2021,0.0
5607,Rock Valley,2022,50000.0
5607,Rock Valley,2023,15162.0
5607,Rock Valley,2024,11347
5643,Roland-Story,2017,0.0
5643,Roland-Story,2018,0.0
5643,Roland-Story,2019,0.0
5643,Roland-Story,2020,0.0
5643,Roland-Story,2021,0.0
5643,Roland-Story,2022,0.0
5643,Roland-Story,2023,0.0
5643,Roland-Story,2024,0
5697,Rudd-Rockford-Marble Rock,2017,0.0
5697,Rudd-Rockford-Marble Rock,2018,0.0
5697,Rudd-Rockford-Marble Rock,2019,0.0
5697,Rudd-Rockford-Marble Rock,2020,0.0
5697,Rudd-Rockford-Marble Rock,2021,0.0
5697,Rudd-Rockford-Marble Rock,2022,0.0
5697,Rudd-Rockford-Marble Rock,2023,0.0
5697,Rudd-Rockford-Marble Rock,2024,0
5724,Ruthven-Ayrshire,2017,0.0
5724,Ruthven-Ayrshire,2018,0.0
5724,Ruthven-Ayrshire,2019,1530.84
5724,Ruthven-Ayrshire,2020,0.0
5724,Ruthven-Ayrshire,2021,0.0
5724,Ruthven-Ayrshire,2022,0.0
5724,Ruthven-Ayrshire,2023,0.0
5724,Ruthven-Ayrshire,2024,0
5751,St Ansgar,2017,1461.0
5751,St Ansgar,2018,5009.0
5751,St Ansgar,2019,7100.05
5751,St Ansgar,2020,6944.91
5751,St Ansgar,2021,11966.42
5751,St Ansgar,2022,6483.0
5751,St Ansgar,2023,12871.0
5751,St Ansgar,2024,11013
5805,Saydel,2017,0.0
5805,Saydel,2018,0.0
5805,Saydel,2019,0.0
5805,Saydel,2020,0.0
5805,Saydel,2021,0.0
5805,Saydel,2022,0.0
5805,Saydel,2023,0.0
5805,Saydel,2024,0
5823,Schaller-Crestland,2017,0.0
5823,Schaller-Crestland,2018,0.0
5823,Schaller-Crestland,2019,0.0
5823,Schaller-Crestland,2020,0.0
5823,Schaller-Crestland,2021,0.0
5823,Schaller-Crestland,2022,0.0
5823,Schaller-Crestland,2023,0.0
5823,Schaller-Crestland,2024,0
5832,Schleswig,2017,0.0
5832,Schleswig,2018,0.0
5832,Schleswig,2019,0.0
5832,Schleswig,2020,0.0
5832,Schleswig,2021,0.0
5832,Schleswig,2022,0.0
5832,Schleswig,2023,0.0
5832,Schleswig,2024,0
5877,Sergeant Bluff-Luton,2017,3565.0
5877,Sergeant Bluff-Luton,2018,4227.0
5877,Sergeant Bluff-Luton,2019,4369.25
5877,Sergeant Bluff-Luton,2020,0.0
5877,Sergeant Bluff-Luton,2021,4642.66
5877,Sergeant Bluff-Luton,2022,4964.9
5877,Sergeant Bluff-Luton,2023,5032.95
5877,Sergeant Bluff-Luton,2024,4871.01
5895,Seymour,2017,0.0
5895,Seymour,2018,0.0
5895,Seymour,2019,0.0
5895,Seymour,2020,0.0
5895,Seymour,2021,0.0
5895,Seymour,2022,0.0
5895,Seymour,2023,7500.0
5895,Seymour,2024,0
5922,West Fork,2017,8361.0
5922,West Fork,2018,0.0
5922,West Fork,2019,6319.31
5922,West Fork,2020,0.0
5922,West Fork,2021,0.0
5922,West Fork,2022,46917.38
5922,West Fork,2023,16895.54
5922,West Fork,2024,5100.53
5949,Sheldon,2017,0.0
5949,Sheldon,2018,5000.0
5949,Sheldon,2019,5000.0
5949,Sheldon,2020,5000.0
5949,Sheldon,2021,35000.0
5949,Sheldon,2022,5000.0
5949,Sheldon,2023,5000.0
5949,Sheldon,2024,5000
5976,Shenandoah,2017,37081.0
5976,Shenandoah,2018,0.0
5976,Shenandoah,2019,0.0
5976,Shenandoah,2020,0.0
5976,Shenandoah,2021,0.0
5976,Shenandoah,2022,0.0
5976,Shenandoah,2023,0.0
5976,Shenandoah,2024,0
5994,Sibley-Ocheyedan,2017,6744.0
5994,Sibley-Ocheyedan,2018,4776.0
5994,Sibley-Ocheyedan,2019,4436.3
5994,Sibley-Ocheyedan,2020,2412.39
5994,Sibley-Ocheyedan,2021,14617.81
5994,Sibley-Ocheyedan,2022,5664.47
5994,Sibley-Ocheyedan,2023,4987.21
5994,Sibley-Ocheyedan,2024,15229.86
6003,Sidney,2017,15756.0
6003,Sidney,2018,0.0
6003,Sidney,2019,0.0
6003,Sidney,2020,0.0
6003,Sidney,2021,24000.0
6003,Sidney,2022,9674.92
6003,Sidney,2023,4747.64
6003,Sidney,2024,0
6012,Sigourney,2017,0.0
6012,Sigourney,2018,0.0
6012,Sigourney,2019,0.0
6012,Sigourney,2020,0.0
6012,Sigourney,2021,0.0
6012,Sigourney,2022,0.0
6012,Sigourney,2023,0.0
6012,Sigourney,2024,0
6030,Sioux Center,2017,0.0
6030,Sioux Center,2018,0.0
6030,Sioux Center,2019,0.0
6030,Sioux Center,2020,0.0
6030,Sioux Center,2021,0.0
6030,Sioux Center,2022,0.0
6030,Sioux Center,2023,0.0
6030,Sioux Center,2024,4050
6035,,2024,9931.21
6039,Sioux City,2017,0.0
6039,Sioux City,2018,34324.0
6039,Sioux City,2019,104408.0
6039,Sioux City,2020,14952.45
6039,Sioux City,2021,15000.0
6039,Sioux City,2022,15000.0
6039,Sioux City,2023,15000.0
6039,Sioux City,2024,15000
6048,Sioux Central,2017,0.0
6048,Sioux Central,2018,0.0
6048,Sioux Central,2019,0.0
6048,Sioux Central,2020,0.0
6048,Sioux Central,2021,0.0
6048,Sioux Central,2022,1203.33
6048,Sioux Central,2023,11295.19
6091,South Central Calhoun,2017,8033.0
6091,South Central Calhoun,2018,10197.0
6091,South Central Calhoun,2019,17393.33
6091,South Central Calhoun,2020,15694.33
6091,South Central Calhoun,2021,10505.67
6091,South Central Calhoun,2022,8113.6
6091,South Central Calhoun,2023,17959.38
6091,South Central Calhoun,2024,9479.52
6093,Solon,2017,0.0
6093,Solon,2018,5000.0
6093,Solon,2019,5000.0
6093,Solon,2020,22000.0
6093,Solon,2021,11000.0
6093,Solon,2022,12398.24
6093,Solon,2023,15000.0
6093,Solon,2024,6968.05
6094,Southeast Warren,2017,4795.0
6094,Southeast Warren,2018,7335.0
6094,Southeast Warren,2019,6614.65
6094,Southeast Warren,2020,7158.09
6094,Southeast Warren,2021,8003.68
6094,Southeast Warren,2022,5080.99
6094,Southeast Warren,2023,6709.91
6094,Southeast Warren,2024,2451.6
6095,South Hamilton,2017,0.0
6095,South Hamilton,2018,4815.0
6095,South Hamilton,2019,4973.16
6095,South Hamilton,2020,0.0
6095,South Hamilton,2021,3831.75
6095,South Hamilton,2022,2908.57
6095,South Hamilton,2023,5216.98
6095,South Hamilton,2024,634.87
6096,Southeast Valley,2017,0.0
6096,Southeast Valley,2018,0.0
6096,Southeast Valley,2019,0.0
6096,Southeast Valley,2020,0.0
6096,Southeast Valley,2021,0.0
6096,Southeast Valley,2022,0.0
6096,Southeast Valley,2023,0.0
6096,Southeast Valley,2024,0
6097,South Page,2017,0.0
6097,South Page,2018,0.0
6097,South Page,2019,0.0
6097,South Page,2020,0.0
6097,South Page,2021,0.0
6097,South Page,2022,0.0
6097,South Page,2023,0.0
6097,South Page,2024,2687.3
6098,South Tama,2017,0.0
6098,South Tama,2018,0.0
6098,South Tama,2019,0.0
6098,South Tama,2020,0.0
6098,South Tama,2021,0.0
6098,South Tama,2022,0.0
6098,South Tama,2023,0.0
6098,South Tama,2024,7968.78
6099,,2024,0
6100,South Winneshiek,2017,0.0
6100,South Winneshiek,2018,0.0
6100,South Winneshiek,2019,0.0
6100,South Winneshiek,2020,0.0
6100,South Winneshiek,2021,0.0
6100,South Winneshiek,2022,0.0
6100,South Winneshiek,2023,0.0
6100,South Winneshiek,2024,0
6101,Southeast Polk,2017,0.0
6101,Southeast Polk,2018,0.0
6101,Southeast Polk,2019,0.0
6101,Southeast Polk,2020,0.0
6101,Southeast Polk,2021,0.0
6101,Southeast Polk,2022,0.0
6101,Southeast Polk,2023,0.0
6101,Southeast Polk,2024,4033.25
6102,Spencer,2017,7700.0
6102,Spencer,2018,14809.0
6102,Spencer,2019,10985.87
6102,Spencer,2020,12061.43
6102,Spencer,2021,21611.95
6102,Spencer,2022,11197.64
6102,Spencer,2023,31712.63
6102,Spencer,2024,22363.33
6120,Spirit Lake,2017,0.0
6120,Spirit Lake,2018,10280.0
6120,Spirit Lake,2019,0.0
6120,Spirit Lake,2020,11543.35
6120,Spirit Lake,2021,27704.34
6120,Spirit Lake,2022,17972.02
6120,Spirit Lake,2023,18854.96
6120,Spirit Lake,2024,29877.26
6138,Springville,2017,2420.0
6138,Springville,2018,0.0
6138,Springville,2019,0.0
6138,Springville,2020,0.0
6138,Springville,2021,0.0
6138,Springville,2022,0.0
6138,Springville,2023,0.0
6138,Springville,2024,0
6165,Stanton,2017,0.0
6165,Stanton,2018,0.0
6165,Stanton,2019,0.0
6165,Stanton,2020,0.0
6165,Stanton,2021,0.0
6165,Stanton,2022,0.0
6165,Stanton,2023,0.0
6165,Stanton,2024,0
6175,Starmont,2017,0.0
6175,Starmont,2018,0.0
6175,Starmont,2019,0.0
6175,Starmont,2020,0.0
6175,Starmont,2021,0.0
6175,Starmont,2022,1132.07
6175,Starmont,2023,0.0
6175,Starmont,2024,0
6219,Storm Lake,2017,0.0
6219,Storm Lake,2018,5000.0
6219,Storm Lake,2019,5000.0
6219,Storm Lake,2020,5000.0
6219,Storm Lake,2021,5000.0
6219,Storm Lake,2022,5000.0
6219,Storm Lake,2023,96000.0
6219,Storm Lake,2024,5000
6246,Stratford,2017,0.0
6246,Stratford,2018,0.0
6246,Stratford,2019,0.0
6246,Stratford,2020,0.0
6246,Stratford,2021,0.0
6246,Stratford,2022,0.0
6246,Stratford,2023,0.0
6246,Stratford,2024,0
6264,West Central Valley,2017,0.0
6264,West Central Valley,2018,0.0
6264,West Central Valley,2019,0.0
6264,West Central Valley,2020,0.0
6264,West Central Valley,2021,0.0
6264,West Central Valley,2022,0.0
6264,West Central Valley,2023,0.0
6264,West Central Valley,2024,0
6273,Sumner-Fredericksburg,2017,190.0
6273,Sumner-Fredericksburg,2018,0.0
6273,Sumner-Fredericksburg,2019,0.0
6273,Sumner-Fredericksburg,2020,0.0
6273,Sumner-Fredericksburg,2021,0.0
6273,Sumner-Fredericksburg,2022,0.0
6273,Sumner-Fredericksburg,2023,0.0
6273,Sumner-Fredericksburg,2024,0
6408,Tipton,2017,0.0
6408,Tipton,2018,3424.0
6408,Tipton,2019,10806.17
6408,Tipton,2020,7073.35
6408,Tipton,2021,6701.02
6408,Tipton,2022,15803.44
6408,Tipton,2023,11855.53
6408,Tipton,2024,12722.1
6453,Treynor,2017,0.0
6453,Treynor,2018,0.0
6453,Treynor,2019,14194.99
6453,Treynor,2020,0.0
6453,Treynor,2021,0.0
6453,Treynor,2022,0.0
6453,Treynor,2023,0.0
6453,Treynor,2024,0
6460,Tri-Center,2017,0.0
6460,Tri-Center,2018,0.0
6460,Tri-Center,2019,0.0
6460,Tri-Center,2020,0.0
6460,Tri-Center,2021,800.0
6460,Tri-Center,2022,2110.89
6460,Tri-Center,2023,0.0
6460,Tri-Center,2024,0
6462,Tri-County,2017,0.0
6462,Tri-County,2018,0.0
6462,Tri-County,2019,0.0
6462,Tri-County,2020,0.0
6462,Tri-County,2021,0.0
6462,Tri-County,2022,15000.0
6462,Tri-County,2023,0.0
6462,Tri-County,2024,0
6471,Tripoli,2017,0.0
6471,Tripoli,2018,0.0
6471,Tripoli,2019,0.0
6471,Tripoli,2020,0.0
6471,Tripoli,2021,0.0
6471,Tripoli,2022,0.0
6471,Tripoli,2023,0.0
6471,Tripoli,2024,0
6509,Turkey Valley,2017,1929.0
6509,Turkey Valley,2018,0.0
6509,Turkey Valley,2019,0.0
6509,Turkey Valley,2020,0.0
6509,Turkey Valley,2021,0.0
6509,Turkey Valley,2022,0.0
6509,Turkey Valley,2023,0.0
6509,Turkey Valley,2024,0
6512,Twin Cedars,2017,0.0
6512,Twin Cedars,2018,0.0
6512,Twin Cedars,2019,0.0
6512,Twin Cedars,2020,0.0
6512,Twin Cedars,2021,0.0
6512,Twin Cedars,2022,0.0
6512,Twin Cedars,2023,0.0
6512,Twin Cedars,2024,0
6516,Twin Rivers,2017,0.0
6516,Twin Rivers,2018,0.0
6516,Twin Rivers,2019,0.0
6516,Twin Rivers,2020,0.0
6516,Twin Rivers,2021,0.0
6516,Twin Rivers,2022,0.0
6516,Twin Rivers,2023,0.0
6516,Twin Rivers,2024,0
6534,Underwood,2017,0.0
6534,Underwood,2018,0.0
6534,Underwood,2019,0.0
6534,Underwood,2020,0.0
6534,Underwood,2021,0.0
6534,Underwood,2022,24362.84
6534,Underwood,2023,0.0
6534,Underwood,2024,0
6536,,2024,0
6561,United,2017,0.0
6561,United,2018,0.0
6561,United,2019,0.0
6561,United,2020,0.0
6561,United,2021,0.0
6561,United,2022,0.0
6561,United,2023,0.0
6561,United,2024,0
6579,Urbandale,2017,0.0
6579,Urbandale,2018,0.0
6579,Urbandale,2019,0.0
6579,Urbandale,2020,0.0
6579,Urbandale,2021,0.0
6579,Urbandale,2022,71568.0
6579,Urbandale,2023,0.0
6579,Urbandale,2024,0
6591,Valley,2017,0.0
6591,Valley,2018,0.0
6592,Van Buren County,2017,0.0
6592,Van Buren County,2018,0.0
6592,Van Buren County,2019,0.0
6592,Van Buren County,2020,0.0
6592,Van Buren County,2021,0.0
6592,Van Buren County,2022,0.0
6592,Van Buren County,2023,0.0
6592,Van Buren County,2024,0
6615,Van Meter,2017,10556.0
6615,Van Meter,2018,4654.0
6615,Van Meter,2019,20049.31
6615,Van Meter,2020,20000.0
6615,Van Meter,2021,28598.48
6615,Van Meter,2022,0.0
6615,Van Meter,2023,26051.19
6615,Van Meter,2024,15105.82
6651,Villisca,2017,0.0
6651,Villisca,2018,0.0
6651,Villisca,2019,0.0
6651,Villisca,2020,0.0
6651,Villisca,2021,0.0
6651,Villisca,2022,0.0
6651,Villisca,2023,0.0
6651,Villisca,2024,0
6660,Vinton-Shellsburg,2017,0.0
6660,Vinton-Shellsburg,2018,0.0
6660,Vinton-Shellsburg,2019,0.0
6660,Vinton-Shellsburg,2020,0.0
6660,Vinton-Shellsburg,2021,0.0
6660,Vinton-Shellsburg,2022,0.0
6660,Vinton-Shellsburg,2023,0.0
6660,Vinton-Shellsburg,2024,0
6700,Waco,2017,4385.0
6700,Waco,2018,0.0
6700,Waco,2019,0.0
6700,Waco,2020,0.0
6700,Waco,2021,0.0
6700,Waco,2022,0.0
6700,Waco,2023,0.0
6700,Waco,2024,43446.04
6741,East Sac County,2017,0.0
6741,East Sac County,2018,0.0
6741,East Sac County,2019,0.0
6741,East Sac County,2020,0.0
6741,East Sac County,2021,0.0
6741,East Sac County,2022,0.0
6741,East Sac County,2023,0.0
6741,East Sac County,2024,0
6750,Walnut,2017,0.0
6751,Walnut,2017,0.0
6759,Wapello,2017,352.0
6759,Wapello,2018,0.0
6759,Wapello,2019,0.0
6759,Wapello,2020,0.0
6759,Wapello,2021,0.0
6759,Wapello,2022,0.0
6759,Wapello,2023,0.0
6759,Wapello,2024,0
6762,Wapsie Valley,2017,0.0
6762,Wapsie Valley,2018,0.0
6762,Wapsie Valley,2019,0.0
6762,Wapsie Valley,2020,0.0
6762,Wapsie Valley,2021,0.0
6762,Wapsie Valley,2022,0.0
6762,Wapsie Valley,2023,0.0
6762,Wapsie Valley,2024,0
6763,Walnut,2017,0.0
6768,Washington,2017,0.0
6768,Washington,2018,0.0
6768,Washington,2019,0.0
6768,Washington,2020,0.0
6768,Washington,2021,0.0
6768,Washington,2022,0.0
6768,Washington,2023,0.0
