district_code,district_name,fiscal_year,fund,beginning_balance,revenues,expenditures,ending_balance,gf_unassigned,gf_assigned
5486,Remsen-Union,2022,Management,277884.26,160663.68,112480.72,326067.22,,
5486,Remsen-Union,2022,Nutrition,149035.67,291254.81,210272.83,230017.65,,
5486,Remsen-Union,2022,Other Capital Projects,0.0,0.0,0.0,0.0,,
5486,Remsen-Union,2022,PERL,0.0,0.0,0.0,0.0,,
5486,Remsen-Union,2022,PPEL,48855.38,127381.85,104435.16,71802.07,,
5486,Remsen-Union,2022,Sales Tax,552331.96,373780.08,205160.5,720951.54,,
5486,Remsen-Union,2023,Activity,35280.14,16898.2,18216.04,33962.3,,
5486,Remsen-Union,2023,Debt Service,0.0,202696.5,202696.5,0.0,,
5486,Remsen-Union,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5486,Remsen-Union,2023,Enterprise,0.0,0.0,0.0,0.0,,
5486,Remsen-Union,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5486,Remsen-Union,2023,General,2004825.1,6030986.39,6160052.12,1875759.37,1602017.92,0
5486,Remsen-Union,2023,Management,326067.22,202410.58,233813.31,294664.49,,
5486,Remsen-Union,2023,Nutrition,230017.65,273236.21,151047.08,352206.78,,
5486,Remsen-Union,2023,Other Capital Projects,0.0,0.0,0.0,0.0,,
5486,Remsen-Union,2023,PERL,0.0,0.0,0.0,0.0,,
5486,Remsen-Union,2023,PPEL,71802.07,107335.99,91622.9,87515.16,,
5486,Remsen-Union,2023,Sales Tax,720951.54,451437.32,570072.69,602316.17,,
5486,Remsen-Union,2024,General,1875759.37,5899984.9,5751628.23,2024116.04,1670786.13,0
5487,Prescott,2017,PERL,,0.0,0.0,,,
5488,Prescott,2017,Entrepreneurial_Reorganization,,0.0,0.0,,,
5489,Prescott,2017,Emergency_Disaster,,0.0,0.0,,,
5490,Prescott,2017,Sales Tax,,0.0,0.0,,,
5491,Prescott,2017,PPEL,,0.0,0.0,,,
5492,Prescott,2017,Other Capital Projects,,0.0,0.0,,,
5493,Prescott,2017,Debt Service,,0.0,0.0,,,
5494,Prescott,2017,Nutrition,,0.0,0.0,,,
5495,Prescott,2017,Enterprise,,0.0,0.0,,,
5496,Prescott,2017,General,,0.0,0.0,,,
5497,Prescott,2017,Activity,,0.0,0.0,,,
5498,Prescott,2017,Management,,0.0,0.0,,,
5499,Prescott,2017,PERL,,0.0,0.0,,,
5500,Prescott,2017,Entrepreneurial_Reorganization,,0.0,0.0,,,
5501,Prescott,2017,Emergency_Disaster,,0.0,0.0,,,
5502,Prescott,2017,Sales Tax,,0.0,0.0,,,
5503,Prescott,2017,PPEL,,0.0,0.0,,,
5504,Prescott,2017,Other Capital Projects,,0.0,0.0,,,
5505,Prescott,2017,Debt Service,,0.0,0.0,,,
5506,Prescott,2017,Nutrition,,0.0,0.0,,,
5507,Prescott,2017,Enterprise,,0.0,0.0,,,
5508,Riceville,2017,Activity,55219.0,110860.0,107990.0,58088.0,,
5508,Riceville,2017,Debt Service,0.0,78804.0,78804.0,0.0,,
5508,Riceville,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5508,Riceville,2017,Enterprise,0.0,0.0,0.0,0.0,,
5508,Riceville,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5508,Riceville,2017,General,1166833.0,3769352.0,3964032.0,972152.0,,
5508,Riceville,2017,Management,493415.0,109417.0,70079.0,532751.0,,
5508,Riceville,2017,Nutrition,66591.0,193561.0,193237.0,66915.0,,
5508,Riceville,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
5508,Riceville,2017,PERL,0.0,0.0,0.0,0.0,,
5508,Riceville,2017,PPEL,488211.0,477099.0,462503.0,502807.0,,
5508,Riceville,2017,Sales Tax,762869.0,296949.0,434764.0,625056.0,,
5508,Riceville,2018,Activity,58088.0,112243.0,101418.0,68913.0,,
5508,Riceville,2018,Debt Service,0.0,78804.0,78804.0,0.0,,
5508,Riceville,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5508,Riceville,2018,Enterprise,0.0,0.0,0.0,0.0,,
5508,Riceville,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5508,Riceville,2018,General,972152.0,3739386.0,4167579.0,543962.0,,
5508,Riceville,2018,Management,532751.0,109082.0,56331.0,585503.0,,
5508,Riceville,2018,Nutrition,66915.0,210937.0,234035.0,43816.0,,
5508,Riceville,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
5508,Riceville,2018,PERL,0.0,0.0,0.0,0.0,,
5508,Riceville,2018,PPEL,502807.0,553921.0,359770.0,696958.0,,
5508,Riceville,2018,Sales Tax,625056.0,283054.0,248590.0,659520.0,,
5508,Riceville,2019,Activity,68912.96,93814.69,89709.94,73017.71,,
5508,Riceville,2019,Debt Service,0.0,78803.5,78803.5,0.0,,
5508,Riceville,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5508,Riceville,2019,Enterprise,0.0,0.0,0.0,0.0,,
5508,Riceville,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5508,Riceville,2019,General,543962.14,4549611.49,4252507.8,841065.83,,
5508,Riceville,2019,Management,585502.74,115279.36,54990.0,645792.1,,
5508,Riceville,2019,Nutrition,43816.34,250421.68,191904.76,102333.26,,
5508,Riceville,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
5508,Riceville,2019,PERL,0.0,0.0,0.0,0.0,,
5508,Riceville,2019,PPEL,696958.42,568346.87,625587.33,639717.96,,
5508,Riceville,2019,Sales Tax,659519.96,343113.49,220804.6,781828.85,,
5508,Riceville,2020,Activity,73017.71,77980.0,76734.49,74263.22,,
5508,Riceville,2020,Debt Service,0.0,70209.63,40754.03,29455.6,,
5508,Riceville,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5508,Riceville,2020,Enterprise,0.0,0.0,0.0,0.0,,
5508,Riceville,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5508,Riceville,2020,General,841065.83,4607268.46,4506504.43,941829.86,,
5508,Riceville,2020,Management,645792.1,7603.22,90219.69,563175.63,,
5508,Riceville,2020,Nutrition,102333.26,268755.32,252988.01,118100.57,,
5508,Riceville,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
5508,Riceville,2020,PERL,0.0,0.0,0.0,0.0,,
5508,Riceville,2020,PPEL,639717.96,2359551.62,1604255.89,1395013.69,,
5508,Riceville,2020,Sales Tax,781828.85,453640.42,586501.56,648967.71,,
5508,Riceville,2021,Activity,74263.22,86440.3,96205.79,64497.73,,
5508,Riceville,2021,Debt Service,29455.6,29455.6,29455.6,29455.6,,
5508,Riceville,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5508,Riceville,2021,Enterprise,0.0,0.0,0.0,0.0,,
5508,Riceville,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5508,Riceville,2021,General,941829.86,5436400.35,4786747.89,1591482.32,,
5508,Riceville,2021,Management,563175.63,122782.88,86004.17,599954.34,,
5508,Riceville,2021,Nutrition,118100.57,342460.49,330642.99,129918.07,,
5508,Riceville,2021,Other Capital Projects,0.0,0.0,0.0,0.0,,
5508,Riceville,2021,PERL,0.0,0.0,0.0,0.0,,
5508,Riceville,2021,PPEL,1395013.69,559586.05,1441420.22,513179.52,,
5508,Riceville,2021,Sales Tax,648967.71,326591.44,164019.31,811539.84,,
5508,Riceville,2022,Activity,64497.73,100004.11,91556.46,72945.38,,
5508,Riceville,2022,Debt Service,29455.6,347444.2,347444.2,29455.6,,
5508,Riceville,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5508,Riceville,2022,Enterprise,0.0,0.0,0.0,0.0,,
5508,Riceville,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5508,Riceville,2022,General,1591482.32,5761597.71,5457615.33,1895464.7,,
5508,Riceville,2022,Management,599954.34,170524.95,108693.3,661785.99,,
5508,Riceville,2022,Nutrition,129918.07,411271.42,464811.32,76378.17,,
5508,Riceville,2022,Other Capital Projects,0.0,0.0,0.0,0.0,,
5508,Riceville,2022,PERL,0.0,0.0,0.0,0.0,,
5508,Riceville,2022,PPEL,513179.52,594280.42,713568.98,393890.96,,
5508,Riceville,2022,Sales Tax,811539.84,403225.17,557339.3,657425.71,,
5508,Riceville,2023,Activity,72945.38,100481.72,104574.98,68852.12,,
5508,Riceville,2023,Debt Service,29455.6,336161.05,336161.05,29455.6,,
5508,Riceville,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5508,Riceville,2023,Enterprise,0.0,0.0,0.0,0.0,,
5508,Riceville,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5508,Riceville,2023,General,1895464.7,5560955.64,5709402.59,1747017.75,1709319.02,0
5508,Riceville,2023,Management,661785.99,302450.2,137800.98,826435.21,,
5508,Riceville,2023,Nutrition,76378.17,490834.14,464362.78,102849.53,,
5508,Riceville,2023,Other Capital Projects,0.0,0.0,0.0,0.0,,
5508,Riceville,2023,PERL,0.0,0.0,0.0,0.0,,
5508,Riceville,2023,PPEL,393890.96,601704.96,555618.17,439977.75,,
5508,Riceville,2023,Sales Tax,657425.71,511224.75,666076.28,502574.18,,
5508,Riceville,2024,General,1747017.75,5528845.65,6143750.39,1132113.01,1132113.01,0
5509,Prescott,2017,Activity,,0.0,0.0,,,
5510,Prescott,2017,Management,,0.0,0.0,,,
5510,Prescott,2023,General,,10240142.82,9992807.06,1391178.53,1225034.43,0
5510,Prescott,2024,General,1391178.53,10616379.81,10875037.06,1132521.28,972296.4,0
5511,Prescott,2017,PERL,,0.0,0.0,,,
5512,Prescott,2017,Entrepreneurial_Reorganization,,0.0,0.0,,,
5513,Prescott,2017,Emergency_Disaster,,0.0,0.0,,,
5514,Prescott,2017,Sales Tax,,0.0,0.0,,,
5515,Prescott,2017,PPEL,,0.0,0.0,,,
5516,Prescott,2017,Other Capital Projects,,0.0,0.0,,,
5517,Prescott,2017,Debt Service,,0.0,0.0,,,
5518,Prescott,2017,Nutrition,,0.0,0.0,,,
5519,Prescott,2017,Enterprise,,0.0,0.0,,,
5520,Prescott,2017,General,,0.0,0.0,,,
5521,Prescott,2017,Activity,,0.0,0.0,,,
5522,Prescott,2017,Management,,0.0,0.0,,,
5523,Prescott,2017,PERL,,0.0,0.0,,,
5524,Prescott,2017,Entrepreneurial_Reorganization,,0.0,0.0,,,
5525,Prescott,2017,Emergency_Disaster,,0.0,0.0,,,
5526,Prescott,2017,Sales Tax,,0.0,0.0,,,
5527,Prescott,2017,PPEL,,0.0,0.0,,,
5528,Prescott,2017,Other Capital Projects,,0.0,0.0,,,
5529,Prescott,2017,Debt Service,,0.0,0.0,,,
5530,Prescott,2017,Nutrition,,0.0,0.0,,,
5531,Prescott,2017,Enterprise,,0.0,0.0,,,
5532,Prescott,2017,General,,0.0,0.0,,,
5533,Prescott,2017,Activity,,0.0,0.0,,,
5534,Prescott,2017,Management,,0.0,0.0,,,
5535,Prescott,2017,PERL,,0.0,0.0,,,
5536,Prescott,2017,Entrepreneurial_Reorganization,,0.0,0.0,,,
5537,Prescott,2017,Emergency_Disaster,,0.0,0.0,,,
5538,Prescott,2017,Sales Tax,,0.0,0.0,,,
5539,Prescott,2017,PPEL,,0.0,0.0,,,
5540,Prescott,2017,Other Capital Projects,,0.0,0.0,,,
5541,Prescott,2017,Debt Service,,0.0,0.0,,,
5542,Prescott,2017,Nutrition,,0.0,0.0,,,
5543,Prescott,2017,Enterprise,,0.0,0.0,,,
5544,Prescott,2017,General,422316.0,0.0,0.0,,,
5545,Prescott,2017,Activity,0.0,0.0,0.0,,,
5546,Prescott,2017,Management,106873.0,0.0,0.0,,,
5547,Prescott,2017,PERL,0.0,0.0,0.0,,,
5548,Prescott,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,,,
5549,Prescott,2017,Emergency_Disaster,0.0,0.0,0.0,,,
5550,Prescott,2017,Sales Tax,394066.0,0.0,0.0,,,
5551,Prescott,2017,PPEL,139990.0,0.0,0.0,,,
5552,Prescott,2017,Other Capital Projects,0.0,0.0,0.0,,,
5553,Prescott,2017,Debt Service,0.0,0.0,0.0,,,
5554,Prescott,2017,Nutrition,0.0,0.0,0.0,,,
5555,Prescott,2017,Enterprise,0.0,0.0,0.0,,,
5607,Rock Valley,2017,Activity,93529.0,372627.0,341688.0,124468.0,,
5607,Rock Valley,2017,Debt Service,535800.0,1102709.0,1380529.0,257979.0,,
5607,Rock Valley,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2017,Enterprise,0.0,50299.0,44064.0,6235.0,,
5607,Rock Valley,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2017,General,4641783.0,9146684.0,9213423.0,4575042.0,,
5607,Rock Valley,2017,Management,327387.0,105962.0,99058.0,334291.0,,
5607,Rock Valley,2017,Nutrition,161013.0,492242.0,427167.0,226089.0,,
5607,Rock Valley,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2017,PERL,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2017,PPEL,157838.0,423595.0,148294.0,433140.0,,
5607,Rock Valley,2017,Sales Tax,320206.0,1008865.0,331317.0,997755.0,,
5607,Rock Valley,2018,Activity,124468.0,399142.0,348392.0,175218.0,,
5607,Rock Valley,2018,Debt Service,257979.0,1147392.0,952042.0,453328.0,,
5607,Rock Valley,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2018,Enterprise,6235.0,55113.0,29458.0,31890.0,,
5607,Rock Valley,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2018,General,4575042.0,9680442.0,10165252.0,4090233.0,,
5607,Rock Valley,2018,Management,334291.0,86.0,116995.0,217382.0,,
5607,Rock Valley,2018,Nutrition,226089.0,495305.0,442615.0,278778.0,,
5607,Rock Valley,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2018,PERL,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2018,PPEL,433140.0,545555.0,23818.0,954877.0,,
5607,Rock Valley,2018,Sales Tax,997755.0,733535.0,1720127.0,11162.0,,
5607,Rock Valley,2019,Activity,175217.96,387079.92,366610.98,195686.9,,
5607,Rock Valley,2019,Debt Service,453328.43,1039746.33,655311.35,837763.41,,
5607,Rock Valley,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2019,Enterprise,31889.56,85063.84,29651.18,87302.22,,
5607,Rock Valley,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2019,General,4090233.28,9823023.85,10313138.08,3600119.05,,
5607,Rock Valley,2019,Management,217382.18,116877.86,113558.45,220701.59,,
5607,Rock Valley,2019,Nutrition,278777.76,479646.53,489073.48,269350.81,,
5607,Rock Valley,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2019,PERL,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2019,PPEL,954877.06,496138.68,1398977.87,52037.87,,
5607,Rock Valley,2019,Sales Tax,11162.05,763291.45,650828.78,123624.72,,
5607,Rock Valley,2020,Activity,195686.9,292899.06,265174.24,223411.72,,
5607,Rock Valley,2020,Debt Service,837763.41,1219967.14,1559858.97,497871.58,,
5607,Rock Valley,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2020,Enterprise,87302.22,44414.63,58098.5,73618.35,,
5607,Rock Valley,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2020,General,3600119.05,10173969.6,10303491.5,3470597.15,,
5607,Rock Valley,2020,Management,220701.59,154341.26,106719.8,268323.05,,
5607,Rock Valley,2020,Nutrition,269350.81,488514.64,553485.65,204379.8,,
5607,Rock Valley,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2020,PERL,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2020,PPEL,52037.87,975372.68,696609.2,330801.35,,
5607,Rock Valley,2020,Sales Tax,123624.72,923878.6,816143.67,231359.65,,
5607,Rock Valley,2021,Activity,223411.72,299006.43,344503.47,177914.68,,
5607,Rock Valley,2021,Debt Service,497871.58,1557914.99,1541633.76,514152.81,,
5607,Rock Valley,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2021,Enterprise,73618.35,38306.16,37290.13,74634.38,,
5607,Rock Valley,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2021,General,3470597.15,11301540.26,10835529.71,3936607.7,,
5607,Rock Valley,2021,Management,268323.05,120438.29,113623.1,275138.24,,
5607,Rock Valley,2021,Nutrition,204379.8,711597.8,624229.49,291748.11,,
5607,Rock Valley,2021,Other Capital Projects,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2021,PERL,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2021,PPEL,330801.35,596909.34,430453.92,497256.77,,
5607,Rock Valley,2021,Sales Tax,231359.65,845606.85,808651.95,268314.55,,
5607,Rock Valley,2022,Activity,177914.68,492931.63,497126.85,173719.46,,
5607,Rock Valley,2022,Debt Service,514152.81,1196955.88,1485912.0,225196.69,,
5607,Rock Valley,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2022,Enterprise,74634.38,60765.2,56151.3,79248.28,,
5607,Rock Valley,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2022,General,3936607.7,11378411.21,11734415.88,3580603.03,,
5607,Rock Valley,2022,Management,275138.24,126497.12,138279.86,263355.5,,
5607,Rock Valley,2022,Nutrition,291748.11,742584.67,475727.45,558605.33,,
5607,Rock Valley,2022,Other Capital Projects,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2022,PERL,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2022,PPEL,497256.77,520522.71,502967.64,514811.84,,
5607,Rock Valley,2022,Sales Tax,268314.55,1039805.47,443041.94,865078.08,,
5607,Rock Valley,2023,Activity,173719.46,366576.9,362298.37,177997.99,,
5607,Rock Valley,2023,Debt Service,225196.69,939453.68,629680.56,534969.81,,
5607,Rock Valley,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2023,Enterprise,79248.28,63516.79,62517.85,80247.22,,
5607,Rock Valley,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2023,General,3580603.03,12367736.6,12034552.79,3913786.84,3512455.08,0
5607,Rock Valley,2023,Management,263355.5,304216.98,170141.5,397430.98,,
5607,Rock Valley,2023,Nutrition,558605.33,720074.58,630159.07,648520.84,,
5607,Rock Valley,2023,Other Capital Projects,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2023,PERL,0.0,0.0,0.0,0.0,,
5607,Rock Valley,2023,PPEL,514811.84,824519.06,666750.64,672580.26,,
5607,Rock Valley,2023,Sales Tax,865078.08,1054325.0,1059064.47,860338.61,,
5607,Rock Valley,2024,General,3913786.84,11833499.77,11562591.1,4184695.51,3807387.21,0
5643,Roland-Story,2017,Activity,259509.0,381938.0,392468.0,248980.0,,
5643,Roland-Story,2017,Debt Service,0.0,688988.0,688988.0,0.0,,
5643,Roland-Story,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2017,Enterprise,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2017,General,2148955.0,11261212.0,10976374.0,2433793.0,,
5643,Roland-Story,2017,Management,597351.0,326470.0,295951.0,627871.0,,
5643,Roland-Story,2017,Nutrition,-127350.0,605192.0,551107.0,-73264.0,,
5643,Roland-Story,2017,Other Capital Projects,0.0,9283975.0,882110.0,8401866.0,,
5643,Roland-Story,2017,PERL,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2017,PPEL,596107.0,555989.0,715340.0,436755.0,,
5643,Roland-Story,2017,Sales Tax,2460523.0,975379.0,889598.0,2546305.0,,
5643,Roland-Story,2018,Activity,248980.0,358917.0,393073.0,214824.0,,
5643,Roland-Story,2018,Debt Service,0.0,1411488.0,1392673.0,18815.0,,
5643,Roland-Story,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2018,Enterprise,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2018,General,2433793.0,11410964.0,11275522.0,2569233.0,,
5643,Roland-Story,2018,Management,627871.0,220536.0,201613.0,646792.0,,
5643,Roland-Story,2018,Nutrition,-73264.0,594796.0,557032.0,-35499.0,,
5643,Roland-Story,2018,Other Capital Projects,8401866.0,95977.0,5170433.0,3327410.0,,
5643,Roland-Story,2018,PERL,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2018,PPEL,436755.0,697580.0,591708.0,542627.0,,
5643,Roland-Story,2018,Sales Tax,2546305.0,954910.0,929351.0,2571864.0,,
5643,Roland-Story,2019,Activity,214823.96,343209.53,342873.61,215159.88,,
5643,Roland-Story,2019,Debt Service,18815.41,1414454.77,1395996.74,37273.44,,
5643,Roland-Story,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2019,Enterprise,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2019,General,2569233.09,11615880.99,11402590.61,2782523.47,,
5643,Roland-Story,2019,Management,646792.37,262668.03,309497.3,599963.1,,
5643,Roland-Story,2019,Nutrition,-35498.78,618256.57,582110.91,646.88,,
5643,Roland-Story,2019,Other Capital Projects,3327410.47,8313.84,3335724.31,0.0,,
5643,Roland-Story,2019,PERL,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2019,PPEL,542627.22,618498.36,724688.34,436437.24,,
5643,Roland-Story,2019,Sales Tax,2571863.89,1047048.75,902935.22,2715977.42,,
5643,Roland-Story,2020,Activity,215159.88,313815.55,299060.27,229915.16,,
5643,Roland-Story,2020,Debt Service,37273.44,1538264.8,1398515.49,177022.75,,
5643,Roland-Story,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2020,Enterprise,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2020,General,2782523.47,11991958.67,11782909.44,2991572.7,,
5643,Roland-Story,2020,Management,599963.1,207192.38,225276.5,581878.98,,
5643,Roland-Story,2020,Nutrition,646.88,570848.03,569766.3,1728.61,,
5643,Roland-Story,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2020,PERL,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2020,PPEL,436437.24,736714.27,853280.61,319870.9,,
5643,Roland-Story,2020,Sales Tax,2715977.42,3088262.48,2652180.77,3152059.13,,
5643,Roland-Story,2021,Activity,229915.16,253962.39,263386.14,220491.41,,
5643,Roland-Story,2021,Debt Service,177022.75,1451232.08,1431984.94,196269.89,,
5643,Roland-Story,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2021,Enterprise,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2021,General,2991572.7,12186403.0,12076595.04,3101380.66,,
5643,Roland-Story,2021,Management,581878.98,335196.66,490129.8,426945.84,,
5643,Roland-Story,2021,Nutrition,1728.61,736551.41,648520.72,89759.3,,
5643,Roland-Story,2021,Other Capital Projects,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2021,PERL,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2021,PPEL,319870.9,716702.12,619353.94,417219.08,,
5643,Roland-Story,2021,Sales Tax,3152059.13,1091901.21,1876546.66,2367413.68,,
5643,Roland-Story,2022,Activity,220491.41,463697.41,459872.87,224315.95,,
5643,Roland-Story,2022,Debt Service,196269.89,1451844.0,1456021.74,192092.15,,
5643,Roland-Story,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2022,Enterprise,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2022,General,3101380.66,12535531.44,12660443.68,2976468.42,,
5643,Roland-Story,2022,Management,426945.84,460562.18,492217.5,395290.52,,
5643,Roland-Story,2022,Nutrition,89759.3,887945.76,705841.64,271863.42,,
5643,Roland-Story,2022,Other Capital Projects,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2022,PERL,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2022,PPEL,417219.08,651770.38,597267.39,471722.07,,
5643,Roland-Story,2022,Sales Tax,2367413.68,1180110.77,936569.06,2610955.39,,
5643,Roland-Story,2023,Activity,224315.95,373497.81,400369.47,197444.29,,
5643,Roland-Story,2023,Debt Service,192092.15,2387381.64,2383037.94,196435.85,,
5643,Roland-Story,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2023,Enterprise,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2023,General,2976468.42,12857681.24,12801608.84,3032540.82,2691484.37,0
5643,Roland-Story,2023,Management,395290.52,601626.69,483954.53,512962.68,,
5643,Roland-Story,2023,Nutrition,271863.42,811735.26,734083.18,349515.5,,
5643,Roland-Story,2023,Other Capital Projects,0.0,3972030.76,2671922.53,1300108.23,,
5643,Roland-Story,2023,PERL,0.0,0.0,0.0,0.0,,
5643,Roland-Story,2023,PPEL,471722.07,966542.33,564615.87,873648.53,,
5643,Roland-Story,2023,Sales Tax,2610955.39,5202984.0,1994438.78,5819500.61,,
5643,Roland-Story,2024,General,3032540.82,13188397.12,13225550.5,2995387.44,2660401.56,0
5697,Rudd-Rockford-Marble Rock,2017,Activity,68207.0,279010.0,302139.0,45078.0,,
5697,Rudd-Rockford-Marble Rock,2017,Debt Service,0.0,18630.0,18630.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2017,Enterprise,0.0,9160.0,43172.0,-34012.0,,
5697,Rudd-Rockford-Marble Rock,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2017,General,564318.0,5579837.0,5401297.0,742859.0,,
5697,Rudd-Rockford-Marble Rock,2017,Management,323020.0,114421.0,147041.0,290399.0,,
5697,Rudd-Rockford-Marble Rock,2017,Nutrition,-78290.0,311145.0,308850.0,-75994.0,,
5697,Rudd-Rockford-Marble Rock,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2017,PERL,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2017,PPEL,266053.0,242371.0,315980.0,192441.0,,
5697,Rudd-Rockford-Marble Rock,2017,Sales Tax,641798.0,437173.0,449242.0,629730.0,,
5697,Rudd-Rockford-Marble Rock,2018,Activity,45078.0,207677.0,199268.0,53487.0,,
5697,Rudd-Rockford-Marble Rock,2018,Debt Service,0.0,20324.0,20324.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2018,Enterprise,-34012.0,9454.0,1622.0,-26181.0,,
